TrackingNum,Vendor Name,District,Route,AssignedCourier,MasterCity,MasterPostalCode,LatestEventStatus,SignatureRequired,Weight(Lbs),Length(ft),Width(ft),Height(ft),Volume(ft),Head-Contractor,Director
ABC7122784130,Mercury Logistics,M07,BRA301-L6P,Buffy Summers,BRAMPTON,L6P 1P2,Assigned to Delivery Load,FALSE,6.05,1,1,0,0.112979,Indiana Jones,Princess Leia
ABC7122784193,Mercury Logistics,M05,MUS02-P0A,Optimus Prime,EMSDALE,P0A 1J0,Assigned to Delivery Load,FALSE,8.43,1,1,0,0.108532,James Bond,Luke Skywalker
ABC7122785222,Mercury Logistics,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,0.12,0,0,0,0.002585,James Bond,Luke Skywalker
ABC7122785261,Mercury Logistics,M08,NIA20-L3M,Katniss Everdeen,GRIMSBY,L3M 3M8,Assigned to Delivery Load,FALSE,2.03,0,0,0,0.012624,Mickey Mouse,Princess Leia
ABC7122785560,Mercury Logistics,M05,SIM941-L0G,1933 King Kong,LORETTO,L0G 1L0,Assigned to Delivery Load,FALSE,7,1,0,0,0.19356,Darth Vader,Luke Skywalker
ABC7222774962,Mercury Logistics,M01,SCA10-M1C,Charles Foster Kane,SCARBOROUGH,M1C 3B5,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7222775017,Mercury Logistics,M01,XTO20-M9C,Harry Potter,ETOBICOKE,M9C 3X5,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7222775034,Mercury Logistics,M01,TOR87-M5R,Fred Flintstone,TORONTO,M5R 1W2,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7222775070,Mercury Logistics,M02,YOR40-L4H,Tony Montana,KLEINBURG,L4H 4N1,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7222775224,Mercury Logistics,M02,NEW14-L4G,Spectre,AURORA,L4G 7P7,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.002225,Darth Vader,Luke Skywalker
ABC7222775400,Mercury Logistics,M05,NEW19-L0G,Spectre,SCHOMBERG,L0G 1T0,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.003214,Darth Vader,Luke Skywalker
ABC7222775630,Mercury Logistics,M01,TOR71-M6S,Fred Flintstone,YORK,M6S 1Z7,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7222775665,Mercury Logistics,M08,KIT04-N2A,Sherlock Holmes,KITCHENER,N2A 2L4,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Dorothy Gale,Princess Leia
ABC7222776359,Mercury Logistics,M07,BRA312-L6X,Justice League,BRAMPTON,L6X 4S4,Assigned to Delivery Load,FALSE,1.4,0,0,0,0.014126,Indiana Jones,Princess Leia
ABC7222776573,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 3Y2,Assigned to Delivery Load,FALSE,0.75,0,0,0,0.002472,Vito Corleone,Luke Skywalker
ABC7222776586,Mercury Logistics,M08,KIT04-N2E,Sherlock Holmes,KITCHENER,N2E 3B7,Assigned to Delivery Load,FALSE,5.93,0,0,0,0.000283,Dorothy Gale,Princess Leia
ABC7222784086,Mercury Logistics,M03,SIM959-L4N,1933 King Kong,BARRIE,L4N 4X2,Assigned to Delivery Load,FALSE,3.88,0,0,0,0.020819,Darth Vader,Luke Skywalker
ABC7222784270,Mercury Logistics,M01,XTO05-M8V,Harry Potter,TORONTO,M8V 0A3,Assigned to Delivery Load,FALSE,1.97,1,0,0,0.071264,Rocky Balboa,Luke Skywalker
ABC7322775111,Mercury Logistics,M01,TOR81-M5P,Fred Flintstone,TORONTO,M5P 3E7,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.006992,Rocky Balboa,Luke Skywalker
ABC7322775120,Mercury Logistics,M02,NEW07-L3X,Spectre,NEWMARKET,L3X 0J7,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Darth Vader,Luke Skywalker
ABC7322775381,Mercury Logistics,M01,TOR33-M4M,Charles Foster Kane,TORONTO,M4M 3C6,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7322775701,Mercury Logistics,M01,TOR89-M5V,Fred Flintstone,TORONTO,M5V 0P5,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7322781539,Mercury Logistics,M04,SIM949-L3V,Tom Sawyer,SEVERN,L3V 0X7,Assigned to Delivery Load,FALSE,0.93,0,0,0,0.00489,Darth Vader,Luke Skywalker
ABC7322781552,Mercury Logistics,M02,DUR916-L1C,Jon Snow,BOWMANVILLE,L1C 5B7,Assigned to Delivery Load,FALSE,1.42,1,0,0,0.011548,Vito Corleone,Luke Skywalker
ABC7322783868,Mercury Logistics,M07,HAM18-L8S,Monsters Inc.,HAMILTON,L8S 3A4,Assigned to Delivery Load,FALSE,2.72,1,0,0,0.061332,Han Solo,Princess Leia
ABC7322784167,Mercury Logistics,M08,GUE04-N1L,Willy Wonka,GUELPH,N1L 1N2,Assigned to Delivery Load,FALSE,4.57,1,0,0,0.075325,Homer Simpson,Princess Leia
ABC7422774981,Mercury Logistics,M02,DUR904-L1W,Ellen Ripley,PICKERING,L1W 0B7,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.002225,Vito Corleone,Luke Skywalker
ABC7422775055,Mercury Logistics,M01,TOR56-M6G,Fred Flintstone,TORONTO,M6G 2H3,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7422775117,Mercury Logistics,M07,MIS336-L5H,Hannibal Lector,MISSISSAUGA,L5H 2V5,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Indiana Jones,Princess Leia
ABC7422775512,Mercury Logistics,M01,YOR10-L3R,Tony Montana,MARKHAM,L3R 9G2,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7422775528,Mercury Logistics,M07,MIS339-L5B,Hannibal Lector,MISSISSAUGA,L5B 4N2,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.002719,Indiana Jones,Princess Leia
ABC7422775698,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 4S3,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7422783816,Mercury Logistics,M08,NIA05-L2R,Katniss Everdeen,ST CATHARINES,L2R 2K7,Assigned to Delivery Load,FALSE,5.41,1,0,0,0.096432,Mickey Mouse,Princess Leia
ABC7422784152,Mercury Logistics,M08,KIT08-N2V,Sherlock Holmes,WATERLOO,N2V 2S7,Assigned to Delivery Load,FALSE,6.49,1,0,0,0.085666,Dorothy Gale,Princess Leia
ABC7422784153,Mercury Logistics,M08,MIL01-L9T,Mary Poppins,MILTON,L9T 4E5,Assigned to Delivery Load,FALSE,4.7,1,0,0,0.061332,Peter Pan,Princess Leia
ABC7422784181,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 4G2,Assigned to Delivery Load,FALSE,3.91,1,1,0,0.059938,Rocky Balboa,Luke Skywalker
ABC7422785623,Mercury Logistics,M05,NEW11-L0G,Spectre,MOUNT ALBERT,L0G 1M0,Assigned to Delivery Load,FALSE,0.9,0,0,0,0.020053,Darth Vader,Luke Skywalker
ABC7422786078,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0M8,Assigned to Delivery Load,FALSE,0.82,0,0,0,0.012164,Peter Pan,Princess Leia
ABC7522774925,Mercury Logistics,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1L4,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,James Bond,Luke Skywalker
ABC7522776200,Mercury Logistics,M07,OAK06-L6J,Jay Gatsby,OAKVILLE,L6J 4R6,Assigned to Delivery Load,FALSE,0.34,0,0,0,0.001695,Peter Pan,Princess Leia
ABC7522776223,Mercury Logistics,M03,DUR916-L1B,Jon Snow,NEWCASTLE,L1B 0A4,Assigned to Delivery Load,FALSE,1.14,0,0,0,0.00226,Vito Corleone,Luke Skywalker
ABC7522785414,Mercury Logistics,M10,NIA10-L0S,Katniss Everdeen,ST DAVIDS,L0S 1J1,Assigned to Delivery Load,FALSE,0.54,0,0,0,0.005882,Mickey Mouse,Princess Leia
ABC7522785576,Mercury Logistics,M03,DUR916-L1E,Jon Snow,COURTICE,L1E 1J8,Assigned to Delivery Load,FALSE,0.86,0,0,0,0.015947,Vito Corleone,Luke Skywalker
ABC7622774944,Mercury Logistics,M01,XTO10-M8Z,Harry Potter,ETOBICOKE,M8Z 1P3,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7622774978,Mercury Logistics,M07,BUR06-L7P,Forrest Gump,BURLINGTON,L7P 2C4,Assigned to Delivery Load,FALSE,0.5,0,0,0,0.008546,Peter Pan,Princess Leia
ABC7622775167,Mercury Logistics,M01,SCA10-M1C,Charles Foster Kane,SCARBOROUGH,M1C 2K2,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.002225,Rocky Balboa,Luke Skywalker
ABC7622775435,Mercury Logistics,M01,TOR89-M5V,Fred Flintstone,TORONTO,M5V 3W4,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7622775637,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0J3,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Peter Pan,Princess Leia
ABC7622781462,Mercury Logistics,M02,DUR908-L1N,John McClane,WHITBY,L1N 6K8,Assigned to Delivery Load,FALSE,5.8,1,1,0,0.123983,Vito Corleone,Luke Skywalker
ABC7622781600,Mercury Logistics,M07,HAM05-L8E,Monsters Inc.,STONEY CREEK,L8E 4Z3,Assigned to Delivery Load,FALSE,0.37,0,0,0,0.007394,Han Solo,Princess Leia
ABC7622783862,Mercury Logistics,M02,DUR912-L1H,Norman Bates,OSHAWA,L1H 1R8,Assigned to Delivery Load,FALSE,6.55,1,0,0,0.075325,Vito Corleone,Luke Skywalker
ABC7622784229,Mercury Logistics,M04,SIM942-L9Y,Tom Sawyer,COLLINGWOOD,L9Y 0W8,Assigned to Delivery Load,FALSE,6.02,1,0,0,0.110755,Darth Vader,Luke Skywalker
ABC7722775609,Mercury Logistics,M08,MIL01-L9T,Mary Poppins,MILTON,L9T 0A8,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Peter Pan,Princess Leia
ABC7722776605,Mercury Logistics,M09,NIA15-L3K,Katniss Everdeen,PORT COLBORNE,L3K 1N1,Assigned to Delivery Load,FALSE,0.75,0,0,0,0.002472,Mickey Mouse,Princess Leia
ABC7722781313,Mercury Logistics,M08,MIL01-L9E,Mary Poppins,MILTON,L9E 1E8,Assigned to Delivery Load,FALSE,1.75,1,0,0,0.010378,Peter Pan,Princess Leia
ABC7722783713,Mercury Logistics,M10,NIA15-L0S,Katniss Everdeen,FENWICK,L0S 1C0,Assigned to Delivery Load,FALSE,0.88,0,0,0,0.004666,Mickey Mouse,Princess Leia
ABC7722783729,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 1K4,Assigned to Delivery Load,FALSE,3.44,1,0,0,0.036369,Peter Pan,Princess Leia
ABC7722784323,Mercury Logistics,M01,YOR15-L4K,Tony Montana,CONCORD,L4K 2A7,Assigned to Delivery Load,FALSE,3.44,1,0,0,0.054445,Rocky Balboa,Luke Skywalker
ABC7822772814,Mercury Logistics,M01,XTO20-M9C,Harry Potter,TORONTO,M9C 4G4,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.000989,Rocky Balboa,Luke Skywalker
ABC7822775060,Mercury Logistics,M01,XTO10-M8Y,Harry Potter,TORONTO,M8Y 4B1,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7822775114,Mercury Logistics,M07,BRA301-L6R,Buffy Summers,BRAMPTON,L6R 2C6,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Indiana Jones,Princess Leia
ABC7822775235,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 0G2,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.002225,Rocky Balboa,Luke Skywalker
ABC7822775592,Mercury Logistics,M01,TOR66-M6K,Fred Flintstone,TORONTO,M6K 0G7,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7822775624,Mercury Logistics,M02,DUR912-L1H,Norman Bates,OSHAWA,L1H 6L6,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.002331,Vito Corleone,Luke Skywalker
ABC7822775658,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 4S3,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7822776588,Mercury Logistics,M07,BUR09-L7T,Forrest Gump,BURLINGTON,L7T 2K2,Assigned to Delivery Load,FALSE,5.32,0,0,0,0.000283,Peter Pan,Princess Leia
ABC7822783721,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0N1,Assigned to Delivery Load,FALSE,5.14,1,0,0,0.075325,Peter Pan,Princess Leia
ABC7822785626,Mercury Logistics,M03,SIM951-L4N,1933 King Kong,BARRIE,L4N 0B1,Assigned to Delivery Load,FALSE,0.23,0,0,0,0.006845,Darth Vader,Luke Skywalker
ABC7922772821,Mercury Logistics,M01,TOR66-M6J,Fred Flintstone,TORONTO,M6J 2V5,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.000989,Rocky Balboa,Luke Skywalker
ABC7922774941,Mercury Logistics,M01,TOR62-M6E,Tony Montana,YORK,M6E 2S2,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC7922775157,Mercury Logistics,M01,TOR87-M5R,Fred Flintstone,TORONTO,M5R 2E2,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.002719,Rocky Balboa,Luke Skywalker
ABC7922775447,Mercury Logistics,M01,TOR40-M4T,Charles Foster Kane,TORONTO,M4T 1H1,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.002225,Rocky Balboa,Luke Skywalker
ABC7922775736,Mercury Logistics,M01,TOR02-M2J,Tony Soprano,TORONTO,M2J 1E7,Assigned to Delivery Load,FALSE,1.48,0,0,0,0.022601,Rocky Balboa,Luke Skywalker
ABC7922781258,Mercury Logistics,M08,KIT04-N2A,Sherlock Holmes,KITCHENER,N2A 3H4,Assigned to Delivery Load,FALSE,4.93,1,1,0,0.123983,Dorothy Gale,Princess Leia
ABC7922783857,Mercury Logistics,M02,DUR916-L1C,Jon Snow,BOWMANVILLE,L1C 4E5,Assigned to Delivery Load,FALSE,0.74,0,0,0,0.00661,Vito Corleone,Luke Skywalker
ABC8022772827,Mercury Logistics,M07,MIS324-L5L,Bilbo Baggins,MISSISSAUGA,L5L 5X6,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.000989,Indiana Jones,Princess Leia
ABC8022774967,Mercury Logistics,M07,OAK06-L6H,Jay Gatsby,OAKVILLE,L6H 0W6,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.001907,Peter Pan,Princess Leia
ABC8022775062,Mercury Logistics,M02,YOR30-L4L,Tony Montana,WOODBRIDGE,L4L 8W6,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.001907,Rocky Balboa,Luke Skywalker
ABC8022775181,Mercury Logistics,M07,MIS336-L5H,Hannibal Lector,MISSISSAUGA,L5H 1R1,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.002225,Indiana Jones,Princess Leia
ABC8022775198,Mercury Logistics,M01,TOR10-M4N,Tony Soprano,TORONTO,M4N 1Z6,Assigned to Delivery Load,FALSE,0.5,0,0,0,0.002225,Rocky Balboa,Luke Skywalker
ABC8022775389,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 0G4,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.002225,Rocky Balboa,Luke Skywalker
